1.921500000000000000e+03,-1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000347e-03,5.000000000000000000e-01,3.000000000000000000e+00,1.288230650153380230e-01,3.452516211808533964e-01,6.153882856268115542e-02,1.327135546806882671e-01,3.751454257006874293e-01,3.498749999999999916e-01,1.501250000000000084e-01,1.419104776194048401e-01,4.688672168042010840e-02,4.801200300075018912e-02,1.130282570642660717e-01,5.663915978994748385e-02,3.313328332083020911e-02,1.225306326581645372e-02,5.288822205551387684e-02,1.725431357839459987e-02,9.852463115778944958e-02,0.000000000000000000e+00
6.810000000000000000e+02,4.900000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,2.000000000000000111e-01,4.000000000000000222e-01,1.783553159031628366e-01,2.553285233966371970e-01,8.817989576425305787e-02,1.024624665207980317e-01,3.223432702579527298e-01,3.509999999999999787e-01,1.489999999999999936e-01,1.436609152288071956e-01,4.176044011002750383e-02,5.351337834458614467e-02,1.120280070017504320e-01,5.513878469617404521e-02,2.800700175043760801e-02,1.225306326581645372e-02,5.401350337584395755e-02,2.525631407851963023e-02,9.827456864216053967e-02,0.000000000000000000e+00
7.193999999999999773e+02,-1.525000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,9.249999999999999542e-03,4.000000000000000222e-01,1.000000000000000000e+00,1.343746405930578980e-01,3.696617430200196397e-01,6.871069110353619780e-02,1.332237585336444319e-01,3.954653464175228450e-01,3.352499999999999925e-01,1.647500000000000075e-01,1.351587896974243697e-01,4.676169042260565345e-02,5.338834708677168972e-02,1.000250062515628952e-01,5.901475368842210717e-02,3.563390847711928044e-02,1.675418854713678352e-02,5.263815953988497387e-02,2.975743935983996002e-02,8.827206801700425431e-02,0.000000000000000000e+00
1.343000000000000000e+03,-1.900000000000000000e+01,7.500000000000000000e-01,0.000000000000000000e+00,1.725000000000000144e-02,0.000000000000000000e+00,6.666666666666666297e-01,1.706296625858614302e-01,2.238941289945683977e-01,5.215874354708269212e-02,1.051149167043717858e-01,4.337281904161337520e-01,3.638750000000000040e-01,1.361249999999999960e-01,1.592898224556139053e-01,3.538384596149037054e-02,4.888722180545135992e-02,1.202800700175043758e-01,5.051262815703926046e-02,2.650662665666416590e-02,1.025256314078519700e-02,5.813953488372092943e-02,1.600400100025006420e-02,9.602400600150037824e-02,0.000000000000000000e+00
4.053750000000000000e+02,6.485714285714286120e+01,2.000000000000000000e+00,1.428571428571428492e-01,1.499999999999999944e-02,0.000000000000000000e+00,2.500000000000000000e-01,6.493442626641516835e-01,6.555871817061160733e-01,3.959066988268009624e-01,2.902364596382775996e-01,1.352708148793288212e-01,1.975000000000000089e-01,3.024999999999999911e-01,4.488622155538884995e-02,5.176294073518379613e-02,5.813953488372092943e-02,4.276069017254313653e-02,7.364341085271318421e-02,9.202300575143786132e-02,7.851962990747686499e-02,5.801450362590647447e-02,1.007751937984496110e-01,2.100525131282820687e-02,0.000000000000000000e+00
1.087000000000000000e+03,2.045000000000000000e+02,7.500000000000000000e-01,5.000000000000000000e-01,1.675000000000000100e-02,0.000000000000000000e+00,3.333333333333333148e-01,6.262719911303232800e-01,6.845025786354339559e-01,3.472176381396027689e-01,3.648704663430180073e-01,1.127121498753522882e-01,2.188749999999999862e-01,2.811250000000000138e-01,5.413853463365841251e-02,5.513878469617404521e-02,5.626406601650412592e-02,5.326331582895724170e-02,7.226806701675418665e-02,8.289572393098273984e-02,6.976744186046511531e-02,6.226556639159790130e-02,8.077019254813704030e-02,3.025756439109777290e-02,0.000000000000000000e+00
6.280000000000000000e+02,2.600000000000000000e+01,1.500000000000000000e+00,2.000000000000000111e-01,2.475000000000000117e-02,0.000000000000000000e+00,5.000000000000000000e-01,5.620633706094716464e-01,5.576140067044546011e-01,3.631353687698793964e-01,3.564736638037415140e-01,1.129010903724517734e-01,2.242500000000000049e-01,2.757499999999999951e-01,5.313828457114278675e-02,5.463865966491623233e-02,5.038759689922480550e-02,6.601650412603150830e-02,7.601900475118779366e-02,7.776944236059014914e-02,7.151787946986747080e-02,6.539134783695924047e-02,7.801950487621905905e-02,2.975743935983996002e-02,0.000000000000000000e+00
7.493999999999999773e+02,4.350000000000000000e+01,1.250000000000000000e+00,7.500000000000000000e-01,1.575000000000000011e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.482052082619288447e-01,6.731374761523465367e-01,3.789209798787460115e-01,3.498913766000062986e-01,8.877887518527693977e-02,2.078750000000000042e-01,2.921250000000000235e-01,4.801200300075018912e-02,5.226306576644160901e-02,5.526381595398850016e-02,5.226306576644160901e-02,6.976744186046511531e-02,8.514628657164291514e-02,8.202050512628157597e-02,6.389097274318579489e-02,9.077269317329332565e-02,2.625656414103525946e-02,0.000000000000000000e+00
7.692000000000000455e+02,3.325000000000000000e+01,1.250000000000000000e+00,5.000000000000000000e-01,1.975000000000000019e-02,0.000000000000000000e+00,4.000000000000000222e-01,5.639527926421940007e-01,6.213157197306826696e-01,3.448257611607068451e-01,3.550190936131467079e-01,1.168143648044805694e-01,2.195000000000000007e-01,2.805000000000000271e-01,6.001500375093773293e-02,4.801200300075018912e-02,5.726431607901975168e-02,5.426356589147286746e-02,7.039259814953738315e-02,7.876969242310577490e-02,7.401850462615654214e-02,6.301575393848461715e-02,9.077269317329332565e-02,2.600650162540635302e-02,0.000000000000000000e+00
1.578000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.700000000000000122e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.554737297824237974e-01,5.960496651973484772e-01,3.431614569236403067e-01,3.773345873721415389e-01,1.115290486625435395e-01,2.163750000000000118e-01,2.836250000000000160e-01,5.401350337584395755e-02,5.763940985246311655e-02,5.576394098524631304e-02,4.876219054763691191e-02,7.276819204801200647e-02,7.939484871217804274e-02,7.576894223555888375e-02,5.888972243060765221e-02,8.777194298574643450e-02,3.075768942235558925e-02,0.000000000000000000e+00
7.177500000000000000e+02,1.946666666666666572e+02,1.000000000000000000e+00,3.333333333333333148e-01,1.600000000000000033e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.014324369679195925e-01,6.551792722315056272e-01,4.124285463837417121e-01,3.450712394956197970e-01,9.815404288807992594e-02,2.172499999999999987e-01,2.827500000000000013e-01,5.351337834458614467e-02,5.388847211802950954e-02,5.363840960240059963e-02,5.626406601650412592e-02,7.339334833708427430e-02,7.776944236059014914e-02,7.801950487621905905e-02,6.114028507126781364e-02,8.977244311077769989e-02,2.925731432858214714e-02,0.000000000000000000e+00
1.006000000000000000e+03,1.350000000000000000e+01,7.500000000000000000e-01,1.000000000000000000e+00,1.499999999999999944e-02,3.333333333333333148e-01,6.666666666666666297e-01,6.844298914619708629e-01,5.904650216783744465e-01,3.980374907788785110e-01,3.272621132224027285e-01,9.333338669244505004e-02,2.027500000000000135e-01,2.972500000000000142e-01,4.738684671167792128e-02,5.276319079769942189e-02,5.426356589147286746e-02,4.826206551637909209e-02,7.176794198549638071e-02,9.614903725931482625e-02,7.501875468867216790e-02,5.913978494623656212e-02,8.927231807951988007e-02,2.450612653163290744e-02,0.000000000000000000e+00
6.055000000000000000e+02,5.939999999999999858e+01,1.500000000000000000e+00,5.999999999999999778e-01,1.474999999999999922e-02,0.000000000000000000e+00,5.000000000000000000e-01,6.113599663957939301e-01,5.903835321112232970e-01,3.675004315753843676e-01,3.620906356427869288e-01,1.059608781879814721e-01,2.206249999999999878e-01,2.793749999999999845e-01,5.663915978994748385e-02,5.401350337584395755e-02,5.363840960240059963e-02,5.626406601650412592e-02,7.489372343085771988e-02,7.589397349337334564e-02,7.501875468867216790e-02,6.351587896974243697e-02,8.602150537634409289e-02,2.550637659414853667e-02,0.000000000000000000e+00
5.985000000000000000e+02,1.740000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.725000000000000144e-02,0.000000000000000000e+00,2.500000000000000000e-01,6.135996557049188116e-01,5.123331398836337147e-01,3.630341165615521559e-01,3.046975379562165687e-01,1.422578852030139951e-01,2.320000000000000118e-01,2.680000000000000160e-01,6.751687921980495388e-02,5.713928482120530367e-02,4.851212803200800200e-02,5.876469117279319726e-02,7.326831707926981241e-02,7.464366091522880997e-02,7.151787946986747080e-02,5.901475368842210717e-02,7.726931732933232932e-02,3.225806451612903136e-02,0.000000000000000000e+00
7.552500000000000000e+02,2.813333333333333144e+02,1.000000000000000000e+00,3.333333333333333148e-01,1.499999999999999944e-02,0.000000000000000000e+00,7.500000000000000000e-01,5.550818680979587860e-01,5.594435319756776437e-01,3.283282314318152206e-01,2.470649283219062686e-01,1.850312589170031996e-01,2.382499999999999896e-01,2.617499999999999827e-01,6.626656664166041821e-02,5.413853463365841251e-02,5.976494123530882996e-02,5.801450362590647447e-02,7.101775443860965098e-02,6.439109777444361471e-02,6.651662915728932812e-02,6.326581645411352706e-02,8.002000500125031057e-02,3.775943985996499386e-02,0.000000000000000000e+00
9.180000000000000000e+02,3.305000000000000000e+02,7.500000000000000000e-01,0.000000000000000000e+00,1.375000000000000007e-02,3.333333333333333148e-01,6.666666666666666297e-01,7.947872131308664212e-01,6.068425724199144611e-01,4.468725978587232417e-01,3.404872020283097322e-01,8.490361706735974345e-02,2.051250000000000018e-01,2.948749999999999982e-01,4.926231557889472479e-02,5.738934733683420664e-02,5.351337834458614467e-02,4.501125281320329796e-02,7.226806701675418665e-02,8.339584896224055965e-02,8.552138034508627307e-02,6.189047261815453643e-02,9.227306826706677123e-02,2.175543885971492966e-02,0.000000000000000000e+00
8.380000000000000000e+02,8.900000000000000000e+01,7.500000000000000000e-01,5.000000000000000000e-01,1.774999999999999842e-02,0.000000000000000000e+00,6.666666666666666297e-01,6.620855099984974679e-01,5.674532201978501611e-01,3.894267763988631392e-01,3.617641826887442735e-01,1.263498097834509781e-01,2.109999999999999931e-01,2.889999999999999791e-01,5.163790947736934117e-02,5.488872218054513530e-02,5.363840960240059963e-02,5.076269067266817037e-02,7.539384846211552582e-02,8.302075518879720173e-02,7.701925481370341942e-02,5.951487871967992005e-02,9.152288072018004150e-02,2.450612653163290744e-02,0.000000000000000000e+00
8.227500000000000000e+02,1.146666666666666714e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.700000000000000122e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.354214463132283885e-01,6.563124794129137074e-01,3.459097414047498931e-01,4.252989003157174319e-01,8.460688898570081773e-02,2.101250000000000062e-01,2.898749999999999938e-01,5.113778444611152829e-02,5.438859714928732242e-02,5.313828457114278675e-02,5.151287821955488622e-02,7.339334833708427430e-02,8.714678669667416666e-02,7.601900475118779366e-02,5.638909727431858088e-02,9.202300575143786132e-02,2.925731432858214714e-02,0.000000000000000000e+00
7.896000000000000227e+02,1.750000000000000000e+00,1.250000000000000000e+00,2.500000000000000000e-01,1.549999999999999989e-02,0.000000000000000000e+00,8.000000000000000444e-01,6.965998562898938484e-01,6.250767162321900772e-01,3.792085187628334575e-01,3.809677993320501610e-01,7.981219530465744061e-02,1.975000000000000089e-01,3.024999999999999911e-01,4.226056514128532365e-02,5.638909727431858088e-02,5.213803450862715405e-02,4.676169042260565345e-02,7.851962990747686499e-02,9.102275568892223556e-02,8.077019254813704030e-02,5.726431607901975168e-02,9.777444361090271985e-02,1.950487621905476476e-02,0.000000000000000000e+00
1.165000000000000000e+03,3.750000000000000000e+01,7.500000000000000000e-01,0.000000000000000000e+00,1.299999999999999940e-02,0.000000000000000000e+00,1.000000000000000000e+00,4.986467076401075449e-01,6.835365940027479104e-01,3.470384409811929638e-01,3.744480611683727589e-01,9.349495323989559514e-02,2.056250000000000022e-01,2.943749999999999978e-01,5.076269067266817037e-02,5.263815953988497387e-02,5.138784696174043820e-02,5.076269067266817037e-02,7.051762940735183116e-02,8.564641160290072108e-02,8.677169292323080874e-02,6.239059764941235625e-02,9.377344336084021681e-02,2.200550137534383610e-02,0.000000000000000000e+00
9.697500000000000000e+02,1.666666666666666741e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.625000000000000056e-02,2.500000000000000000e-01,1.000000000000000000e+00,6.422018248768933679e-01,7.289390728526476959e-01,3.681307910093374325e-01,4.625653895617146127e-01,6.740662448092611669e-02,2.011249999999999982e-01,2.988750000000000018e-01,4.626156539134783363e-02,5.626406601650412592e-02,5.463865966491623233e-02,4.401100275068767220e-02,7.564391097774443573e-02,9.114778694673668358e-02,7.751937984496123923e-02,5.663915978994748385e-02,9.477369342335584257e-02,2.250562640660164898e-02,0.000000000000000000e+00
6.555000000000000000e+02,5.000000000000000000e+00,1.500000000000000000e+00,5.999999999999999778e-01,1.400000000000000029e-02,1.666666666666666574e-01,6.666666666666666297e-01,6.324420411474717119e-01,6.498934023662745751e-01,4.222836516924800554e-01,3.658380445973779538e-01,8.145243756142055147e-02,1.913749999999999896e-01,3.086249999999999827e-01,4.476119029757439499e-02,4.726181545386346633e-02,5.151287821955488622e-02,4.776194048512127921e-02,7.314328582145536439e-02,9.702425606401600400e-02,8.702175543885971865e-02,5.588897224306076800e-02,1.085271317829457349e-01,1.750437609402350631e-02,0.000000000000000000e+00
7.500000000000000000e+02,2.366666666666666572e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.400000000000000029e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.037961076517467163e-01,5.910150183150182368e-01,4.080166997658734029e-01,4.033638226728508136e-01,7.051965965978668205e-02,2.082499999999999907e-01,2.917500000000000093e-01,5.076269067266817037e-02,4.938734683670917974e-02,5.563890972743185809e-02,5.226306576644160901e-02,7.051762940735183116e-02,9.039759939984996773e-02,7.526881720430107781e-02,6.201550387596899139e-02,9.002250562640659592e-02,2.500625156289072379e-02,0.000000000000000000e+00
8.647500000000000000e+02,4.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.650000000000000078e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.807494424482716244e-01,7.044931209972958852e-01,4.054264715810897979e-01,4.064170836359389249e-01,5.463314367576085906e-02,2.054999999999999882e-01,2.944999999999999840e-01,4.663665916479119850e-02,5.463865966491623233e-02,5.326331582895724170e-02,5.101275318829707334e-02,7.301825456364091638e-02,8.552138034508627307e-02,8.277069267316829182e-02,6.076519129782445572e-02,9.352338084521130690e-02,2.500625156289072379e-02,0.000000000000000000e+00
4.140000000000000000e+02,2.180000000000000000e+02,1.500000000000000000e+00,5.999999999999999778e-01,1.299999999999999940e-02,0.000000000000000000e+00,6.666666666666666297e-01,6.663016649566417815e-01,6.420431170660003684e-01,3.968650199490814656e-01,3.250213840639624707e-01,1.249621655498680400e-01,2.184999999999999998e-01,2.814999999999999725e-01,5.613903475868967097e-02,5.151287821955488622e-02,5.863965991497874231e-02,5.226306576644160901e-02,7.051762940735183116e-02,7.689422355588897140e-02,7.551887971992998771e-02,6.501625406351588254e-02,8.802200550137534441e-02,2.675668917229307234e-02,0.000000000000000000e+00
1.908000000000000000e+03,1.000000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.250000000000000069e-02,0.000000000000000000e+00,5.000000000000000000e-01,7.860482795179037918e-01,6.441258205783411128e-01,4.361438577110752224e-01,4.377913557691574531e-01,3.223229586439584765e-02,2.031250000000000000e-01,2.968750000000000000e-01,5.001250312578144758e-02,5.176294073518379613e-02,6.014003500875218788e-02,4.126031507876969096e-02,6.901725431357839946e-02,8.377094273568391758e-02,8.377094273568391758e-02,5.963990997749437500e-02,1.017754438609652368e-01,2.450612653163290744e-02,0.000000000000000000e+00
9.360000000000000000e+02,1.985000000000000000e+02,7.500000000000000000e-01,1.000000000000000000e+00,1.824999999999999886e-02,0.000000000000000000e+00,3.333333333333333148e-01,6.940613191286681971e-01,6.141547663286794911e-01,4.534814343797719527e-01,3.649286808120994485e-01,6.451611364228584944e-02,2.068750000000000033e-01,2.931250000000000244e-01,4.663665916479119850e-02,5.563890972743185809e-02,5.238809702425606396e-02,5.226306576644160901e-02,7.539384846211552582e-02,8.952238059514878998e-02,7.576894223555888375e-02,6.014003500875218788e-02,8.777194298574643450e-02,2.475618904726181388e-02,0.000000000000000000e+00
3.453750000000000000e+02,1.372857142857142776e+02,2.000000000000000000e+00,4.285714285714285476e-01,2.100000000000000130e-02,1.250000000000000000e-01,2.500000000000000000e-01,7.072729621913057541e-01,6.781728197766258015e-01,3.206227288978993895e-01,2.674775576332466542e-01,1.979192667210753764e-01,2.008749999999999980e-01,2.991249999999999742e-01,3.025756439109777290e-02,5.663915978994748385e-02,6.901725431357839946e-02,4.501125281320329796e-02,8.277069267316829182e-02,7.426856714178545205e-02,7.301825456364091638e-02,4.763690922730682425e-02,1.205301325331332857e-01,4.026006501625406520e-02,0.000000000000000000e+00
1.120500000000000000e+03,2.630000000000000000e+02,5.000000000000000000e-01,0.000000000000000000e+00,2.224999999999999895e-02,0.000000000000000000e+00,5.000000000000000000e-01,3.176027167235113691e-01,1.756213258832430846e-01,1.134051597074961226e-01,1.681884602339904222e-01,3.687995866655255917e-01,3.346250000000000058e-01,1.653749999999999942e-01,1.275318829707426938e-01,5.238809702425606396e-02,4.863715928982245695e-02,1.060265066266566636e-01,6.126531632908226860e-02,2.650662665666416590e-02,2.900725181295323724e-02,5.576394098524631304e-02,3.075768942235558925e-02,9.002250562640659592e-02,0.000000000000000000e+00
4.717500000000000000e+02,4.996666666666666856e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.149999999999999828e-02,2.500000000000000000e-01,5.000000000000000000e-01,2.562907273789626905e-01,1.597017185252479488e-01,9.192721277011699221e-02,6.704244584999603795e-02,4.214906721647957433e-01,3.533749999999999947e-01,1.466250000000000053e-01,1.312828207051763008e-01,4.838709677419354704e-02,4.676169042260565345e-02,1.270317579394848739e-01,5.588897224306076800e-02,2.563140785196299162e-02,1.825456364091022909e-02,4.563640910227556580e-02,2.700675168792197878e-02,1.205301325331332857e-01,0.000000000000000000e+00
5.772000000000000455e+02,2.732500000000000000e+02,1.250000000000000000e+00,7.500000000000000000e-01,2.400000000000000050e-02,0.000000000000000000e+00,5.999999999999999778e-01,2.332237446874439180e-01,2.107869015975780413e-01,1.430457408266788688e-01,1.104445672572236109e-01,3.925618150225426151e-01,3.413749999999999840e-01,1.586249999999999882e-01,1.259064766191548002e-01,4.826206551637909209e-02,4.851212803200800200e-02,1.187796949237309302e-01,6.076519129782445572e-02,2.525631407851963023e-02,2.400600150037509456e-02,5.263815953988497387e-02,3.250812703175794127e-02,1.020255063765941467e-01,0.000000000000000000e+00
1.017000000000000000e+03,1.675000000000000000e+02,7.500000000000000000e-01,5.000000000000000000e-01,2.624999999999999903e-02,0.000000000000000000e+00,6.666666666666666297e-01,1.910854839705679598e-01,1.413505700046275015e-01,5.579586776569561007e-02,1.025915903285084946e-01,3.591606286413094318e-01,3.215000000000000080e-01,1.784999999999999920e-01,1.111527881970492682e-01,5.638909727431858088e-02,5.051262815703926046e-02,1.035258814703675923e-01,7.026756689172293513e-02,3.175793948487121848e-02,2.600650162540635302e-02,5.451362840710177737e-02,3.575893973493373540e-02,8.552138034508627307e-02,0.000000000000000000e+00
1.025000000000000000e+03,8.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,2.875000000000000125e-02,6.666666666666666297e-01,1.000000000000000000e+00,1.412276721481720565e-01,1.546307351185400025e-01,5.779256802699673373e-02,1.247977474386256502e-01,4.239094856894619623e-01,3.267499999999999849e-01,1.732499999999999873e-01,1.122780695173793419e-01,5.238809702425606396e-02,4.938734683670917974e-02,1.127781945486371618e-01,7.139284821205300891e-02,2.675668917229307234e-02,2.575643910977744311e-02,5.263815953988497387e-02,4.151037759439860086e-02,9.027256814203550583e-02,0.000000000000000000e+00
7.400000000000000000e+02,1.190000000000000000e+02,7.500000000000000000e-01,5.000000000000000000e-01,3.074999999999999956e-02,3.333333333333333148e-01,1.000000000000000000e+00,2.816533835491181192e-01,1.320714096449390473e-01,4.710655631708263180e-02,5.925794215267898152e-02,3.754191991034095954e-01,3.367499999999999938e-01,1.632500000000000062e-01,1.230307576894223570e-01,5.188797199299825108e-02,4.863715928982245695e-02,1.132783195798949677e-01,6.739184796199049199e-02,2.313078269567391682e-02,2.400600150037509456e-02,5.251312828207051892e-02,3.575893973493373540e-02,9.377344336084021681e-02,0.000000000000000000e+00
1.042000000000000000e+03,5.750000000000000000e+01,7.500000000000000000e-01,0.000000000000000000e+00,1.899999999999999953e-02,3.333333333333333148e-01,1.000000000000000000e+00,1.656283282254469857e-01,1.586162287969402340e-01,7.164791938621285772e-02,1.164835512959394859e-01,3.920017029378236040e-01,3.401250000000000107e-01,1.598749999999999893e-01,1.276569142285571279e-01,5.013753438359589559e-02,4.563640910227556580e-02,1.167791947986996787e-01,6.614153538384595632e-02,2.500625156289072379e-02,2.300575143785946533e-02,5.151287821955488622e-02,3.325831457864466406e-02,9.477369342335584257e-02,0.000000000000000000e+00
9.230000000000000000e+02,1.795000000000000000e+02,7.500000000000000000e-01,0.000000000000000000e+00,2.100000000000000130e-02,3.333333333333333148e-01,1.000000000000000000e+00,2.550336555486640844e-01,1.963007087452389166e-01,6.110911772277224929e-02,1.455679368360937309e-01,4.425427571702481577e-01,3.337499999999999911e-01,1.662500000000000089e-01,1.214053513378344634e-01,5.338834708677168972e-02,4.901225306326581488e-02,1.100275068767191805e-01,6.401600400100025678e-02,2.525631407851963023e-02,2.775693923480870157e-02,5.438859714928732242e-02,3.325831457864466406e-02,9.402350587646911284e-02,0.000000000000000000e+00
